ScientificName,SpecCode,CommonName,Environments,Subspecies
Oxycheilinus arenatus,5595,Arenatus wrasse,['salt'],[]
Oxycheilinus bimaculatus,5596,Balaki,['salt'],[]
Oxycheilinus celebicus,5597,Bayan,['salt'],[]
Oxycheilinus digramma,5599,Balaki,"['brackish', 'salt']",[]
Oxycheilinus lineatus,63450,,['salt'],[]
Oxycheilinus mentalis,12779,Mental wrasse,['salt'],[]
Oxycheilinus nigromarginatus,62614,Blackmargin maori wrasse,['salt'],[]
Oxycheilinus orientalis,5601,Buntogon,['salt'],[]
Oxycheilinus samurai,69180,Black-tip Maori-wrasse,['salt'],[]
Oxycheilinus unifasciatus,5605,Arawa,['salt'],[]
