ScientificName,SpecCode,CommonName,Environments,Subspecies
Hemitaurichthys multispinosus,25435,Mangepigget fanefisk,['salt'],[]
Hemitaurichthys polylepis,5586,Alibangbang,['salt'],[]
Hemitaurichthys thompsoni,5587,Businessman butterflyfish,['salt'],[]
Hemitaurichthys zoster,7795,Black pyramid butterflyfish,['salt'],[]
