ScientificName,SpecCode,CommonName,Environments,Subspecies
Prognathodes aculeatus,3600,Borboleta-trombeta,['salt'],[]
Prognathodes aya,3601,Bank butterflyfish,['salt'],[]
Prognathodes basabei,68467,Orange margin butterflyfish,['salt'],[]
Prognathodes brasiliensis,60583,,['salt'],[]
Prognathodes carlhubbsi,60584,卡氏前頜蝴蝶魚,['salt'],[]
Prognathodes dichrous,12263,Bastard Cunningfish,['salt'],[]
Prognathodes falcifer,3603,Korai keke,['salt'],[]
Prognathodes geminus,69017,Twin butterflyfish,['salt'],[]
Prognathodes guezei,25442,Gueze's butterflyfish,['salt'],[]
Prognathodes guyanensis,10986,Fransk fanefisk,['salt'],[]
Prognathodes guyotensis,23493,Urashima-chôchô-uo,['salt'],[]
Prognathodes marcellae,5102,Borboleta,['salt'],[]
Prognathodes obliquus,27234,Oblique butterflyfish,['salt'],[]
