ScientificName,SpecCode,CommonName,Environments,Subspecies
Pseudochromis aldabraensis,26181,Aldabra tilluahven,['salt'],[]
Pseudochromis alticaudex,65049,Spotbreast dottyback,['salt'],[]
Pseudochromis ammeri,66427,Raja Ampat Dottyback,['salt'],[]
Pseudochromis andamanensis,46484,Andaman dottyback,['salt'],[]
Pseudochromis aureolineatus,65051,Gold-lined dottyback,['salt'],[]
Pseudochromis aurulentus,59001,Yellowlip dottyback,['salt'],[]
Pseudochromis bitaeniatus,12654,Double-stripe dottyback,['salt'],[]
Pseudochromis caudalis,26186,Bandtail dottyback,['salt'],[]
Pseudochromis chrysospilus,66336,Gold-spotted dottyback,['salt'],[]
Pseudochromis coccinicauda,25685,Yellow-breasted dottyback,['salt'],[]
Pseudochromis colei,59002,False Bandit Dottyback,['salt'],[]
Pseudochromis cometes,59003,Commet dottyback,['salt'],[]
Pseudochromis cyanotaenia,14279,Bluebarred dottyback,['salt'],[]
Pseudochromis dilectus,61085,,['salt'],[]
Pseudochromis dixurus,24442,Forktail dottyback,['salt'],[]
Pseudochromis dutoiti,8003,Dutoiti,['salt'],[]
Pseudochromis eichleri,66428,Eichler's Dottyback,['salt'],[]
Pseudochromis elongatus,46486,Elongate dottyback,['salt'],[]
Pseudochromis erdmanni,66151,Erdmann's Dottyback,['salt'],[]
Pseudochromis flammicauda,15001,Firetail dottyback,['salt'],[]
Pseudochromis flavivertex,12738,Blågul koralsmutte,['salt'],[]
Pseudochromis flavopunctatus,59004,Yellow-spotted dottyback,['salt'],[]
Pseudochromis fowleri,59005,Philippines dottyback,['salt'],[]
Pseudochromis fridmani,12741,Fridmani tilluahven,['salt'],[]
Pseudochromis fuligifinis,66393,Soot-tail Dottyback,['salt'],[]
Pseudochromis fuscus,6627,Brown dottyback,['salt'],[]
Pseudochromis howsoni,59006,Howson's dottyback,['salt'],[]
Pseudochromis jace,63705,Zippered dottyback,['salt'],[]
Pseudochromis jamesi,15003,Spot-tail dottyback,['salt'],[]
Pseudochromis kolythrus,26769,新喀里多尼亚拟雀鲷,['salt'],[]
Pseudochromis kristinae,65052,Lipstick dottyback,['salt'],[]
Pseudochromis leucorhynchus,26799,White-nosed dottyback,['salt'],[]
Pseudochromis linda,26804,False Olive dottyback,['salt'],[]
Pseudochromis litus,59007,Plain dottyback,['salt'],[]
Pseudochromis lugubris,65040,Mournful dottyback,['salt'],[]
Pseudochromis luteus,59008,Orange dottyback,['salt'],[]
Pseudochromis madagascariensis,65053,Madagascan dottyback,['salt'],[]
Pseudochromis magnificus,61086,Magnificent dottyback,['salt'],[]
Pseudochromis marshallensis,7323,Marshall dottyback,['salt'],[]
Pseudochromis matahari,64903,Sunburst Dottyback,['salt'],[]
Pseudochromis melanurus,65054,Blacktail dottyback,['salt'],[]
Pseudochromis melas,23601,Bicoloured dottyback,['salt'],[]
Pseudochromis mooii,65055,Mooi's dottyback,['salt'],[]
Pseudochromis moorei,57898,Jaguar dottyback,['salt'],[]
Pseudochromis natalensis,7973,Natal dottyback,['salt'],[]
Pseudochromis nigrovittatus,26810,Blackstripe dottyback,['salt'],[]
Pseudochromis oligochrysus,66415,Gold-ring Dottyback,['salt'],[]
Pseudochromis olivaceus,24440,Olive dottyback,['salt'],[]
Pseudochromis omanensis,26817,阿曼拟雀鲷,['salt'],[]
Pseudochromis persicus,24446,Bluespotted dottyback,['salt'],[]
Pseudochromis perspicillatus,24444,Blackstripe dottyback,['salt'],[]
Pseudochromis pesi,12653,Kaame tilluahven,['salt'],[]
Pseudochromis pictus,59009,Painted dottyback,['salt'],[]
Pseudochromis punctatus,58290,Blackback dottyback,['salt'],[]
Pseudochromis pylei,24445,Pyle's dottyback,['salt'],[]
Pseudochromis quinquedentatus,10541,Spiny dottyback,['salt'],[]
Pseudochromis ransonneti,57899,Buklak,['salt'],[]
Pseudochromis reticulatus,26840,Reticulate dottyback,['salt'],[]
Pseudochromis rutilus,66416,Red-gold Dottyback,['salt'],[]
Pseudochromis sankeyi,24443,Schooling dottyback,['salt'],[]
Pseudochromis socotraensis,66337,Socotra Dottyback,['salt'],[]
Pseudochromis springeri,24441,Blue-striped dottyback,['salt'],[]
Pseudochromis steenei,14478,Lyretail dottyback,['salt'],[]
Pseudochromis stellatus,69249,Greenhead dottyback,['salt'],[]
Pseudochromis striatus,26785,Striated dottyback,['salt'],[]
Pseudochromis tapeinosoma,14274,Black-banded dottyback,['salt'],[]
Pseudochromis tauberae,23639,Lightheaded dottyback,['salt'],[]
Pseudochromis tigrinus,66860,Tiger dottyback,['salt'],[]
Pseudochromis tonozukai,65041,Spot-stripe dottyback,['salt'],[]
Pseudochromis viridis,26828,Green dottyback,['salt'],[]
Pseudochromis wilsoni,15017,Yellowfin dottyback,['salt'],[]
Pseudochromis yamasakii,69260,Dottybelly dottyback,['salt'],[]
