ScientificName,SpecCode,CommonName,Environments,Subspecies
Sebastiscus albofasciatus,23868,Ayame-kasago,['salt'],[]
Sebastiscus marmoratus,4597,Common rockfish,['salt'],[]
Sebastiscus tertius,10437,Pul-gǔn-ssom-baeng-i,['salt'],[]
