ScientificName,SpecCode,CommonName,Environments,Subspecies
Bythaelurus alcockii,814,Arabische kathaai,['salt'],[]
Bythaelurus bachi,68150,Bach's catshark,['salt'],[]
Bythaelurus canescens,817,Cat shark,['salt'],[]
Bythaelurus clevai,54001,Breedkopkathaai,['salt'],[]
Bythaelurus dawsoni,818,Dawson's catshark,['salt'],[]
Bythaelurus giddingsi,66473,Galápagos catshark,['salt'],[]
Bythaelurus hispidus,819,Borstelkathaai,['salt'],[]
Bythaelurus immaculatus,820,Holbiche glabre,['salt'],[]
Bythaelurus incanus,64121,Dusky catshark,['salt'],[]
Bythaelurus lutarius,822,Brown catshark,['salt'],[]
Bythaelurus naylori,68383,Dusky snout catshark,['salt'],[]
Bythaelurus stewarti,69053,Error Seamount Catshark,['salt'],[]
Bythaelurus tenuicephalus,67931,Narrowhead catshark,['salt'],[]
Bythaelurus vivaldii,68215,Vivaldi's catshark,['salt'],[]
