ScientificName,SpecCode,CommonName,Environments,Subspecies
Galeus antillensis,54009,Antillide saagsabahai,['salt'],[]
Galeus arae,804,Chien à queue rude,['salt'],[]
Galeus atlanticus,53997,Atlandi saagsabahai,['salt'],[]
Galeus cadenati,53998,Langvinzaagstaartkathaai,['salt'],[]
Galeus corriganae,68476,,['salt'],[]
Galeus eastmani,806,Cá Nhám đuôi gai,['salt'],[]
Galeus friedrichi,69947,Philippines sawtail catshark,['salt'],[]
Galeus gracilis,51618,Sale saagsabahai,['salt'],[]
Galeus longirostris,27029,Hashinaga-yamorizame,['salt'],[]
Galeus melastomus,807,Bardoulin,['salt'],[]
Galeus mincaronei,61184,Brasiilia saagsabahai,['salt'],[]
Galeus murinus,808,Chien islandais,['salt'],[]
Galeus nipponensis,809,Breedvinzaagstaartkathaai,['salt'],[]
Galeus piperatus,810,Chien poivré,['salt'],[]
Galeus polli,811,Aafrika saagsabahai,['salt'],[]
Galeus priapus,64102,Chien priape,['salt'],[]
Galeus sauteri,812,Blacktip sawtail cat shark,['salt'],[]
Galeus schultzi,813,Chien nain,['salt'],[]
Galeus springeri,51617,Springeri saagsabahai,['salt'],[]
