ScientificName,SpecCode,CommonName,Environments,Subspecies
Carcharhinus acronotus,857,Blacknose shark,['salt'],[]
Carcharhinus albimarginatus,858,'Ae nuhu,['salt'],[]
Carcharhinus altimus,859,Baboso,['salt'],[]
Carcharhinus amblyrhynchoides,860,Chalarm Nah-moo,['salt'],[]
Carcharhinus amblyrhynchos,861,Aga,['salt'],[]
Carcharhinus amboinensis,862,Ambon sharpnose puffer,"['brackish', 'salt']",[]
Carcharhinus borneensis,863,Borneo hallhai,['salt'],[]
Carcharhinus brachyurus,864,Bacota,"['brackish', 'salt']",[]
Carcharhinus brevipinna,865,Blacktipped shark,['salt'],[]
Carcharhinus cautus,866,Nervehaj,['salt'],[]
Carcharhinus cerdale,66939,Cabeza dura,['salt'],[]
Carcharhinus coatesi,67451,Coatesi hallhai,['salt'],[]
Carcharhinus dussumieri,867,Balda,['salt'],[]
Carcharhinus falciformis,868,Bala maora,['salt'],[]
Carcharhinus fitzroyensis,869,Abaja-hallhai,"['brackish', 'salt']",[]
Carcharhinus galapagensis,870,Cação,['salt'],[]
Carcharhinus hemiodon,871,Cá Nhám,"['brackish', 'salt']",[]
Carcharhinus humani,67430,Human's whaler shark,['salt'],[]
Carcharhinus isodon,872,Cação-dente-liso,['salt'],[]
Carcharhinus leiodon,9378,Gladtandzwarttiphaai,['salt'],[]
Carcharhinus leucas,873,Blåhaj,"['fresh', 'brackish', 'salt']",[]
Carcharhinus limbatus,874,Balda,"['brackish', 'salt']",[]
Carcharhinus longimanus,875,Aileron blanc du large,['salt'],[]
Carcharhinus macloti,876,Cá Nhám mõm dài,['salt'],[]
Carcharhinus macrops,63792,Suursilm-hallhai,['salt'],[]
Carcharhinus melanopterus,877,Aileron noir,"['brackish', 'salt']",[]
Carcharhinus obscurus,878,Arenero,"['brackish', 'salt']",[]
Carcharhinus obsoletus,69201,Lost shark,['salt'],[]
Carcharhinus perezii,879,Cação-coralino,['salt'],[]
Carcharhinus plumbeus,880,Arenero,"['brackish', 'salt']",[]
Carcharhinus porosus,881,Azeiteiro,"['brackish', 'salt']",[]
Carcharhinus sealei,882,Blackspot shark,['salt'],[]
Carcharhinus signatus,883,Cação-noturno,['salt'],[]
Carcharhinus sorrah,884,Balda,"['brackish', 'salt']",[]
Carcharhinus tilstoni,15721,Australian blacktip shark,"['brackish', 'salt']",[]
Carcharhinus tjutjot,67456,,['salt'],[]
