ScientificName,SpecCode,CommonName,Environments,Subspecies
Neofundulus acutirostratus,49655,尖吻新底鮰,['fresh'],[]
Neofundulus aureomaculatus,67942,,['fresh'],[]
Neofundulus guaporensis,49656,巴西新底鮰,['fresh'],[]
Neofundulus ornatipinnis,49657,Korueväkilli,['fresh'],[]
Neofundulus paraguayensis,49658,Tulieväkilli,['fresh'],[]
Neofundulus parvipinnis,49659,Linjakilli,['fresh'],[]
Neofundulus rubrofasciatus,67926,,['fresh'],[]
Neofundulus splendidus,67988,,['fresh'],[]
