ScientificName,SpecCode,CommonName,Environments,Subspecies
Austrofundulus guajira,62145,,['fresh'],[]
Austrofundulus leohoignei,62143,,['fresh'],[]
Austrofundulus leoni,62144,,['fresh'],[]
Austrofundulus limnaeus,49484,Järvikilli,['fresh'],[]
Austrofundulus myersi,62146,,['fresh'],[]
Austrofundulus rupununi,62142,,['fresh'],[]
Austrofundulus transilis,49485,Metallikilli,['fresh'],[]
