ScientificName,SpecCode,CommonName,Environments,Subspecies
Catathyridium garmani,57933,Lenguado,"['fresh', 'brackish', 'salt']",[]
Catathyridium grandirivi,60325,甲鰨,['fresh'],[]
Catathyridium jenynsii,23473,Arraia-sem-ferrão,['fresh'],[]
Catathyridium lorentzii,57583,Lenguado,['fresh'],[]
