ScientificName,SpecCode,CommonName,Environments,Subspecies
Ictalurus australis,6185,Bagre del Panuco,['fresh'],[]
Ictalurus balsanus,47360,Bagre,['fresh'],[]
Ictalurus dugesii,47361,Bagre,['fresh'],[]
Ictalurus furcatus,3019,Bagre azul,"['fresh', 'brackish']",[]
Ictalurus lupus,3020,Bagre lobo,['fresh'],[]
Ictalurus meridionalis,66263,Bagre azul del sureste,['fresh'],[]
Ictalurus mexicanus,6186,Bagre de Rio Verde,['fresh'],[]
Ictalurus ochoterenai,48393,Bagre,['fresh'],[]
Ictalurus pricei,3024,Bagre,['fresh'],[]
Ictalurus punctatus,290,Azul,['fresh'],[]
