ScientificName,SpecCode,CommonName,Environments,Subspecies
Gephyroglanis congicus,9331,Bokembe,['fresh'],[]
Gephyroglanis gymnorhynchus,9332,裸吻桥鲿,['fresh'],[]
Gephyroglanis habereri,9333,哈氏桥鲿,['fresh'],[]
