ScientificName,SpecCode,CommonName,Environments,Subspecies
Leptostomias analis,58243,,['salt'],[]
Leptostomias bermudensis,58248,,['salt'],[]
Leptostomias bilobatus,16505,双叶纤巨口鱼,['salt'],[]
Leptostomias gladiator,11769,Scaleless dragonfish,['salt'],[]
Leptostomias gracilis,10158,纖巨口魚,['salt'],[]
Leptostomias haplocaulus,11770,单茎纤巨口鱼,['salt'],[]
Leptostomias leptobolus,27415,,['salt'],[]
Leptostomias longibarba,11771,Langdraad draakvis,['salt'],[]
Leptostomias macronema,7396,Long-threaded dragon fish,['salt'],[]
Leptostomias macropogon,61153,,['salt'],[]
Leptostomias multifilis,22852,Yari-hoshi-eso,['salt'],[]
Leptostomias robustus,22855,Fude-hoshi-eso,['salt'],[]
