ScientificName,SpecCode,CommonName,Environments,Subspecies
Hyperoglyphe antarctica,496,Antarctic butterfish,['salt'],[]
Hyperoglyphe bythites,3920,Black driftfish,['salt'],[]
Hyperoglyphe japonica,13043,Japanese butterfish,['salt'],[]
Hyperoglyphe macrophthalma,57905,,['salt'],[]
Hyperoglyphe perciformis,3921,Ahvenhüperoglüüf,['salt'],[]
Hyperoglyphe pringlei,26374,Black butterfish,['salt'],[]
