ScientificName,SpecCode,CommonName,Environments,Subspecies
Ecsenius aequalis,12632,Fourline blenny,['salt'],[]
Ecsenius alleni,27296,Allen's blenny,['salt'],[]
Ecsenius aroni,25794,Aron´s Kammzähner,['salt'],[]
Ecsenius australianus,13756,Australian blenny,['salt'],[]
Ecsenius axelrodi,14660,Axelrod's clown blenny,['salt'],[]
Ecsenius bandanus,12633,Banda clown blenny,['salt'],[]
Ecsenius bathi,12692,Bath's comb-tooth,['salt'],[]
Ecsenius bicolor,6033,Bicolor blenny,['salt'],[]
Ecsenius bimaculatus,7668,Bleni dwitompok,['salt'],[]
Ecsenius caeruliventris,62148,Bluebelly blenny,['salt'],[]
Ecsenius collettei,27537,Collete's blenny,['salt'],[]
Ecsenius dentex,27295,Dentex blenny,['salt'],[]
Ecsenius dilemma,7667,Philippinen-Kammzähner,['salt'],[]
Ecsenius fijiensis,47382,斐济异齿鳚,['salt'],[]
Ecsenius fourmanoiri,27370,Blackstriped combtooth blenny,['salt'],[]
Ecsenius frontalis,12634,Smooth-fin blenny,['salt'],[]
Ecsenius gravieri,12635,Mimikry-Kammzähner,['salt'],[]
Ecsenius isos,47384,伊索异齿鳚,['salt'],[]
Ecsenius kurti,7670,Kurt's coralblenny,['salt'],[]
Ecsenius lineatus,7567,Bleni garis,['salt'],[]
Ecsenius lividanalis,7661,Blackass blenny,['salt'],[]
Ecsenius lubbocki,47385,Lubbock's combtooth-blenny,['salt'],[]
Ecsenius mandibularis,13759,Many-toothed blenny,['salt'],[]
Ecsenius melarchus,7662,Bleni celak kuning,['salt'],[]
Ecsenius midas,7561,Bavosa,['salt'],[]
Ecsenius minutus,12636,Halsband-Kammzähner,['salt'],[]
Ecsenius monoculus,7666,Monocle coralblenny,['salt'],[]
Ecsenius nalolo,25451,Mjidi,['salt'],[]
Ecsenius namiyei,7664,Black comb-tooth,['salt'],[]
Ecsenius niue,61237,,['salt'],[]
Ecsenius oculatus,27278,Coral blenny,['salt'],[]
Ecsenius oculus,7568,Coral blenny,['salt'],[]
Ecsenius ops,61238,Eye-spot blenny,['salt'],[]
Ecsenius opsifrontalis,6034,Comical blenny,['salt'],[]
Ecsenius pardus,27280,,['salt'],[]
Ecsenius paroculus,14661,Augen-Kammzähner,['salt'],[]
Ecsenius pictus,7669,Nadelstreifen-Kammzähner,['salt'],[]
Ecsenius polystictus,61239,Andaman combtooth-blenny,['salt'],[]
Ecsenius portenoyi,27293,波氏异齿鳚,['salt'],[]
Ecsenius prooculis,27538,Striped coralblenny,['salt'],[]
Ecsenius pulcher,27276,Gulf blenny,['salt'],[]
Ecsenius randalli,58171,伦氏异齿鳚,['salt'],[]
Ecsenius schroederi,13048,Schroeder's combtooth blenny,['salt'],[]
Ecsenius sellifer,6035,Saddle blenny,['salt'],[]
Ecsenius shirleyae,62149,Shirley's blenny,['salt'],[]
Ecsenius springeri,69217,Springer's coral blenny,['salt'],[]
Ecsenius stictus,13760,Barriere-Riff-Kammzähner,['salt'],[]
Ecsenius stigmatura,7663,Tail-spot combtooth-blenny,['salt'],[]
Ecsenius taeniatus,47386,White-lined coralblenny,['salt'],[]
Ecsenius tessera,27294,新喀里多尼亚异齿鳚,['salt'],[]
Ecsenius tigris,12638,Tiger blenny,['salt'],[]
Ecsenius tricolor,59858,Derawan combtooth-blenny,['salt'],[]
Ecsenius trilineatus,12640,Three-lined blenny,['salt'],[]
Ecsenius yaeyamaensis,6036,Bleni Yaeyama,['salt'],[]
