ScientificName,SpecCode,CommonName,Environments,Subspecies
Plagiotremus azaleus,25513,Blenia,['salt'],[]
Plagiotremus ewaensis,7833,Blue-stripe blenny,['salt'],[]
Plagiotremus flavus,62213,,['salt'],[]
Plagiotremus goslinei,7834,Biting blenny,['salt'],[]
Plagiotremus iosodon,61226,Arrowtooth fangblenny,['salt'],[]
Plagiotremus laudandus,6070,Bicolor fangblenny,['salt'],[]
Plagiotremus phenax,12787,Imposter fangblenny,['salt'],[]
Plagiotremus rhinorhynchos,6071,Bavosa,['salt'],[]
Plagiotremus spilistius,46736,Slender blenny,['salt'],[]
Plagiotremus tapeinosoma,6072,Aspidont wieloplamek,['salt'],[]
Plagiotremus townsendi,12788,Townsend's fangblenny,['salt'],[]
