ScientificName,SpecCode,CommonName,Environments,Subspecies
Neosebastes bougainvillii,14316,Gulf perch,['salt'],[]
Neosebastes capricornis,62515,Capricorn gurnard perch,['salt'],[]
Neosebastes entaxis,11663,Hirenagakasago,['salt'],[]
Neosebastes incisipinnis,52305,Coral perch,['salt'],[]
Neosebastes johnsoni,62535,Johnson's gurnard perch,['salt'],[]
Neosebastes longirostris,62536,Longsnout gurnard perch,['salt'],[]
Neosebastes multisquamus,62537,Ogasawara gurnard perch,['salt'],[]
Neosebastes nigropunctatus,14313,Blackspotted gurnard perch,['salt'],[]
Neosebastes occidentalis,62538,Orangebanded gurnard perch,['salt'],[]
Neosebastes pandus,14314,Bighead gurnard perch,['salt'],[]
Neosebastes scorpaenoides,14318,Cobbler perch,['salt'],[]
Neosebastes thetidis,14319,Coral perch,['salt'],[]
