ScientificName,SpecCode,CommonName,Environments,Subspecies
Vanmanenia caldwelli,60131,Caldwelli vanmaneenia,['fresh'],[]
Vanmanenia caobangensis,65675,Caobangi vanmaneenia,['fresh'],[]
Vanmanenia crassicauda,57769,Aurinkoimunuoliainen,['fresh'],[]
Vanmanenia gymnetrus,55020,Kiilaskõht-vanmaneenia,"['fresh', 'brackish']",[]
Vanmanenia hainanensis,55018,Hainani vanmaneenia,"['fresh', 'brackish']",[]
Vanmanenia homalocephala,60499,Lamepea-vanmaneenia,['fresh'],[]
Vanmanenia lineata,60132,Mřenka čárkovaná,['fresh'],[]
Vanmanenia maculata,67737,Täpiline vanmaneenia,['fresh'],[]
Vanmanenia microcephala,69473,,['fresh'],[]
Vanmanenia microlepis,65699,Peenrüü-vanmaneenia,['fresh'],[]
Vanmanenia monofasciodorsala,65700,Vöötuim-vanmaneenia,['fresh'],[]
Vanmanenia multiloba,61366,Balitora mnoholaločná,['fresh'],[]
Vanmanenia nahangensis,65704,Nàhangi vanmaneenia,['fresh'],[]
Vanmanenia orcucampus,69481,,['fresh'],[]
Vanmanenia pingchowensis,55017,Hiina vanmaneenia,"['fresh', 'brackish']",[]
Vanmanenia polylepis,67740,,['fresh'],[]
Vanmanenia pseudostriata,69474,,['fresh'],[]
Vanmanenia serrilineata,57771,Mřenka křivočará,['fresh'],[]
Vanmanenia stenosoma,60134,Ahas vanmaneenia,['fresh'],[]
Vanmanenia striata,57773,Viiruimunuoliainen,['fresh'],[]
Vanmanenia tetraloba,60834,Mřenka čtyřlaločná,['fresh'],[]
Vanmanenia trifasciodorsala,65735,Kolmvööt-vanmaneenia,['fresh'],[]
Vanmanenia ventrosquamata,61367,Balitora severovietnamská,['fresh'],[]
Vanmanenia xinyiensis,55019,Guangdongi vanmaneenia,['fresh'],[]
