ScientificName,SpecCode,CommonName,Environments,Subspecies
Liniparhomaloptera disparis,55009,Kirjolattaevä,"['fresh', 'brackish']",[]
Liniparhomaloptera monoloba,61369,Balitora jednolaločná,['fresh'],[]
Liniparhomaloptera obtusirostris,55013,Mřenka tuponosá,['fresh'],[]
Liniparhomaloptera qiongzhongensis,55011,Hainani linihink,"['fresh', 'brackish']",[]
