ScientificName,SpecCode,CommonName,Environments,Subspecies
Lepturichthys dolichopterus,58520,Balitora dlouhoploutvá,['fresh'],[]
Lepturichthys fimbriatus,58518,Narmik-hännalhink,['fresh'],[]
