ScientificName,SpecCode,CommonName,Environments,Subspecies
Enneanectes altivelis,3720,Lofty triplefin,['salt'],[]
Enneanectes atrorus,16503,Blackedge triplefin,['salt'],[]
Enneanectes boehlkei,3721,Roughhead triplefin,['salt'],[]
Enneanectes carminalis,46539,Carmine triplefin,['salt'],[]
Enneanectes deloachorum,67691,Two-bar triplefin,['salt'],[]
Enneanectes exsul,66966,Island triplefin,['salt'],[]
Enneanectes flavus,68994,Tres aletas cola amarilla,['salt'],[]
Enneanectes glendae,66964,Slender triplefin,['salt'],[]
Enneanectes jordani,3722,Redbelly triplefin,['salt'],[]
Enneanectes macrops,66965,Mexican triplefin,['salt'],[]
Enneanectes matador,67692,Matador triplefin,['salt'],[]
Enneanectes quadra,68358,Mimic triplefin,['salt'],[]
Enneanectes reticulatus,46611,Network triplefin,['salt'],[]
Enneanectes smithi,27244,,['salt'],[]
Enneanectes wilki,67693,Windward triplefin,['salt'],[]
