ScientificName,SpecCode,CommonName,Environments,Subspecies
Oncorhynchus aguabonita,2686,Golden trout,['fresh'],[]
Oncorhynchus apache,2687,Apache trout,['fresh'],[]
Oncorhynchus chrysogaster,6208,Mehiški zlati losos,['fresh'],[]
Oncorhynchus clarkii,2688,Clarki forell,"['fresh', 'brackish', 'salt']",[]
Oncorhynchus formosanus,16686,Cherry salmon,['fresh'],[]
Oncorhynchus gilae,2689,Gila forell,['fresh'],[]
Oncorhynchus gorbuscha,240,amaqtuuq,"['fresh', 'brackish', 'salt']",[]
Oncorhynchus iwame,10448,Iwame forell,['fresh'],[]
Oncorhynchus kawamurae,66106,Kunimasu,['fresh'],[]
Oncorhynchus keta,241,Alngartuliq,"['fresh', 'brackish', 'salt']",[]
Oncorhynchus kisutch,245,Belaya,"['fresh', 'brackish', 'salt']",[]
Oncorhynchus masou,242,Amago,"['fresh', 'brackish', 'salt']",[]
Oncorhynchus mykiss,239,Alabalik,"['fresh', 'brackish', 'salt']",[]
Oncorhynchus nerka,243,Beni-zake,"['fresh', 'brackish', 'salt']",[]
Oncorhynchus rhodurus,4731,Amago,"['fresh', 'brackish', 'salt']",[]
Oncorhynchus tshawytscha,244,Blackmouth,"['fresh', 'brackish', 'salt']",[]
