ScientificName,SpecCode,CommonName,Environments,Subspecies
Bathygadus antrodes,23173,Anadara,['salt'],[]
Bathygadus bowersi,52357,豪氏底尾鱈,['salt'],[]
Bathygadus cottoides,24990,Codhead rat tail,['salt'],[]
Bathygadus dubiosus,58888,,['salt'],[]
Bathygadus entomelas,58889,虫纹底尾鳕,['salt'],[]
Bathygadus favosus,8433,蜂巢底尾鱈,['salt'],[]
Bathygadus furvescens,47156,Blackfin rat tail,['salt'],[]
Bathygadus garretti,53753,Hige-anadara,['salt'],[]
Bathygadus macrops,5479,Bullseye grenadier,['salt'],[]
Bathygadus melanobranchus,5045,Bulawik teczowy,['salt'],[]
Bathygadus nipponicus,23175,Tsukaidara,['salt'],[]
Bathygadus spongiceps,47157,Spongy rat tail,['salt'],[]
Bathygadus sulcatus,52368,沟底尾鳕,['salt'],[]
