ScientificName,SpecCode,CommonName,Environments,Subspecies
Triportheus albus,51200,Gelbflossen-Kropfsalmler,['fresh'],[]
Triportheus angulatus,12976,Arenca,['fresh'],[]
Triportheus auritus,61043,Sardinha,['fresh'],[]
Triportheus brachipomus,62795,,['fresh'],[]
Triportheus culter,51201,Sardina,['fresh'],[]
Triportheus curtus,58088,,['fresh'],[]
Triportheus elongatus,12402,Elongate hatchetfish,['fresh'],[]
Triportheus guentheri,56691,Peituda,['fresh'],[]
Triportheus magdalenae,58086,,['fresh'],[]
Triportheus nematurus,56686,Sardinha,['fresh'],[]
Triportheus orinocensis,62792,,['fresh'],[]
Triportheus pantanensis,62793,,['fresh'],[]
Triportheus paranensis,52278,Chapé,['fresh'],[]
Triportheus pictus,27669,Hopeasiipitetra,['fresh'],[]
Triportheus rotundatus,13248,Asandiki,['fresh'],[]
Triportheus signatus,58087,Sardela,['fresh'],[]
Triportheus trifurcatus,58085,,['fresh'],[]
Triportheus venezuelensis,62794,,['fresh'],[]
