ScientificName,SpecCode,CommonName,Environments,Subspecies
Leptodoras acipenserinus,47460,Bagre hueso,['fresh'],[]
Leptodoras cataniai,62679,,['fresh'],[]
Leptodoras copei,47583,Botinho,['fresh'],[]
Leptodoras hasemani,47461,黑氏細棘鮠,['fresh'],[]
Leptodoras juruensis,47462,Bagre hueso,['fresh'],[]
Leptodoras linnelli,47463,Mandi-serra,['fresh'],[]
Leptodoras marki,65531,,['fresh'],[]
Leptodoras myersi,54045,Pirillo,['fresh'],[]
Leptodoras nelsoni,62677,,['fresh'],[]
Leptodoras oyakawai,64698,,['fresh'],[]
Leptodoras praelongus,47480,Botinho,['fresh'],[]
Leptodoras rogersae,62678,,['fresh'],[]
