ScientificName,SpecCode,CommonName,Environments,Subspecies
Anadoras grypus,47615,Bagre,['fresh'],[]
Anadoras insculptus,58106,armado,['fresh'],[]
Anadoras regani,47617,quiri-quiri,['fresh'],[]
Anadoras weddellii,47618,Armado,['fresh'],[]
