ScientificName,SpecCode,CommonName,Environments,Subspecies
Clupeonella abrau,1469,Abrau kilka,['fresh'],[]
Clupeonella caspia,65307,Caspian tyulka,"['fresh', 'brackish', 'salt']",[]
Clupeonella cultriventris,1470,Azov kilka,"['fresh', 'brackish', 'salt']",[]
Clupeonella engrauliformis,1471,Anchousovidnaya tyul'ka,['brackish'],[]
Clupeonella grimmi,1472,Bigeye kilka,['brackish'],[]
Clupeonella muhlisi,26469,Apolyont sprat,"['fresh', 'brackish']",[]
Clupeonella tscharchalensis,65309,Freshwater tyulka,['fresh'],[]
