ScientificName,SpecCode,CommonName,Environments,Subspecies
Apterichtus anguiformis,9074,Anguilla sottile,['salt'],[]
Apterichtus ansp,2635,Academy eel,['salt'],[]
Apterichtus australis,63838,Lõuna-sileangerjas,['salt'],[]
Apterichtus caecus,1788,Anguille-serpent aptère,['salt'],[]
Apterichtus dunalailai,68163,,['salt'],[]
Apterichtus equatorialis,13898,Ekvatoriaalne sileangerjas,['salt'],[]
Apterichtus flavicaudus,53823,Hadař žlutoocasý,['salt'],[]
Apterichtus gracilis,9075,Aafrika sileangerjas,['salt'],[]
Apterichtus hatookai,67869,Daidai-madara-umihebi,['salt'],[]
Apterichtus jeffwilliamsi,68164,,['salt'],[]
Apterichtus kendalli,2636,Finless eel,['salt'],[]
Apterichtus keramanus,27962,Hadař keramský,['salt'],[]
Apterichtus klazingai,12884,Hadař bandanský,['salt'],[]
Apterichtus malabar,68262,,['salt'],[]
Apterichtus monodi,9076,Hadař monodův,['salt'],[]
Apterichtus moseri,53822,Goma-umihebi,['salt'],[]
Apterichtus mysi,68162,,['salt'],[]
Apterichtus nariculus,68263,,['salt'],[]
Apterichtus orientalis,27807,Hadař vakajamský,['salt'],[]
Apterichtus soyoae,69198,Soyo-goma-umihebi,['salt'],[]
Apterichtus succinus,68167,,['salt'],[]
