ScientificName,SpecCode,CommonName,Environments,Subspecies
Echiophis brunneus,13905,Anguila pecosa,['salt'],[]
Echiophis intertinctus,2643,Congro,['salt'],[]
Echiophis punctifer,2645,Cobra-bico-curto,['salt'],[]
