ScientificName,SpecCode,CommonName,Environments,Subspecies
Yirrkala calyptra,66084,Triippõsk-kiudangerjas,['salt'],[]
Yirrkala chaselingi,59383,Chaselingi kiudangerjas,['salt'],[]
Yirrkala fusca,61393,Tume kiudangerjas,['salt'],[]
Yirrkala gjellerupi,53892,Gjellerupi kiudangerjas,['fresh'],[]
Yirrkala insolitus,54541,Eriline kiudangerjas,['salt'],[]
Yirrkala kaupii,17349,Hadař Kaupův,"['fresh', 'brackish']",[]
Yirrkala lumbricoides,15692,Earthworm snake-eel,['salt'],[]
Yirrkala macrodon,53893,Suurhammas-kiudangerjas,['salt'],[]
Yirrkala maculata,59391,Täpiline kiudangerjas,"['brackish', 'salt']",[]
Yirrkala misolensis,59390,Misol snake eel,['salt'],[]
Yirrkala moluccensis,61391,Maluku kiudangerjas,['salt'],[]
Yirrkala moorei,62662,Samoa kiudangerjas,['salt'],[]
Yirrkala omanensis,46440,Hadař arabský,['salt'],[]
Yirrkala ori,66083,Natali kiudangerjas,['salt'],[]
Yirrkala philippinensis,70478,,['salt'],[]
Yirrkala tenuis,15697,Anguille serpent,"['fresh', 'brackish', 'salt']",[]
