ScientificName,SpecCode,CommonName,Environments,Subspecies
Parakneria abbreviata,11063,Jässakas ebakneeria,['fresh'],[]
Parakneria alytogrammus,69890,,['fresh'],[]
Parakneria cameronensis,11064,Kameruni ebakneeria,['fresh'],[]
Parakneria damasi,11065,Damasi ebakneeria,['fresh'],[]
Parakneria fortuita,11066,Cubango kneria,['fresh'],[]
Parakneria kissi,11067,Kissi ebakneeria,['fresh'],[]
Parakneria ladigesi,11068,Knérie Ladigesova,['fresh'],[]
Parakneria lufirae,11069,Knérie lufirská,['fresh'],[]
Parakneria malaissei,11070,Knérie zairská,['fresh'],[]
Parakneria marmorata,11071,Knérie mramorovaná,['fresh'],[]
Parakneria mossambica,11072,Gorongoza kneria,['fresh'],[]
Parakneria spekii,11059,Knérie Spekova,['fresh'],[]
Parakneria tanzaniae,51468,Kirjokorvakala,['fresh'],[]
Parakneria thysi,11073,Kongonkorvakala,['fresh'],[]
Parakneria vilhenae,11074,Dundo ebakneeria,['fresh'],[]
