ScientificName,SpecCode,CommonName,Environments,Subspecies
Orectolobus floridus,63747,Floral banded wobbegong,['salt'],[]
Orectolobus halei,63715,Banded wobbegong,['salt'],[]
Orectolobus hutchinsi,63346,Lääneaustraalia habehai,['salt'],[]
Orectolobus japonicus,757,Asiatisk wobbegong,['salt'],[]
Orectolobus leptolineatus,65548,Indoneesia habehai,['salt'],[]
Orectolobus maculatus,758,Austraalia habehai,['salt'],[]
Orectolobus ornatus,759,Banded carpet shark,['salt'],[]
Orectolobus parvimaculatus,63748,Dwarf spotted wobbegong,['salt'],[]
Orectolobus reticulatus,64117,Network wobbegong,['salt'],[]
Orectolobus wardi,760,Keltapartahai,['salt'],[]
