ScientificName,SpecCode,CommonName,Environments,Subspecies
Caulolatilus affinis,8276,Bacalao,"['brackish', 'salt']",[]
Caulolatilus bermudensis,15707,Bermuda tilefish,['salt'],[]
Caulolatilus chrysops,983,Atlantic goldeneye tilefish,['salt'],[]
Caulolatilus cyanops,984,Blackline Tilefish,['salt'],[]
Caulolatilus dooleyi,15706,Bankslope tilefish,['salt'],[]
Caulolatilus guppyi,985,Blanquillo vermiculado,['salt'],[]
Caulolatilus hubbsi,11800,Blanquillo de Hubbs,['salt'],[]
Caulolatilus intermedius,986,Anchor Tilefish,['salt'],[]
Caulolatilus microps,987,Blanquillo lucio,['salt'],[]
Caulolatilus princeps,3539,Blanquillo,['salt'],[]
Caulolatilus williamsi,15376,Yellowbar tilefish,['salt'],[]
