ScientificName,SpecCode,CommonName,Environments,Subspecies
Glossanodon australis,52834,Southern herring smelt,['salt'],[]
Glossanodon danieli,60524,,['salt'],[]
Glossanodon elongatus,52835,,['salt'],[]
Glossanodon kotakamaru,65441,Kotaka-nigisu,['salt'],[]
Glossanodon leioglossus,1782,Argentina,['salt'],[]
Glossanodon lineatus,24809,Ichimonji-iwashi,['salt'],[]
Glossanodon macrocephalus,69556,Kerala argentine,['salt'],[]
Glossanodon melanomanus,52833,,['salt'],[]
Glossanodon mildredae,60521,,['salt'],[]
Glossanodon nazca,60523,,['salt'],[]
Glossanodon polli,9114,波氏舌珍魚,['salt'],[]
Glossanodon pseudolineatus,52836,Saddled herring smelt,['salt'],[]
Glossanodon pygmaeus,2702,Pygmæ-guldlaks,['salt'],[]
Glossanodon semifasciatus,257,Argentina del Pacífico,['salt'],[]
Glossanodon struhsakeri,7382,Struhsaker's deep-sea smelt,['salt'],[]
