ScientificName,SpecCode,CommonName,Environments,Subspecies
Lipogramma anabantoides,12132,Dusky basslet,['salt'],[]
Lipogramma barrettorum,68913,Blue-spotted basslet,['salt'],[]
Lipogramma evides,12133,Banded Basslet,['salt'],[]
Lipogramma flavescens,12134,Yellow basslet,['salt'],[]
Lipogramma haberorum,68917,Cabrilleta cinta-amarilla,['salt'],[]
Lipogramma idabeli,69200,Blue-backed basslet,['salt'],[]
Lipogramma klayi,12135,Bicolor basslet,['salt'],[]
Lipogramma levinsoni,68915,Cabrilleta hierba-horaria,['salt'],[]
Lipogramma regia,12136,Royal basslet,['salt'],[]
Lipogramma robinsi,50418,Yellowbar basslet,['salt'],[]
Lipogramma rosea,12137,Rosy basslet,['salt'],[]
Lipogramma schrieri,68914,Cabrilleta maorí,['salt'],[]
Lipogramma trilineata,3356,Cabrilleta tres rayas,['salt'],[]
