ScientificName,SpecCode,CommonName,Environments,Subspecies
Tuamotuichthys bispinosus,61706,Two-spined slopebrotula,['salt'],[]
Tuamotuichthys marshallensis,63299,Marshall slopebrotula,['salt'],[]
Tuamotuichthys schwarzhansi,65342,,['salt'],[]
