ScientificName,SpecCode,CommonName,Environments,Subspecies
Nezumia aequalis,4997,Atlantische grenadier,['salt'],[]
Nezumia africana,17073,非洲奈氏鱈,['salt'],[]
Nezumia aspidentata,58895,,['salt'],[]
Nezumia atlantica,8509,Nishi-nezumidara,['salt'],[]
Nezumia bairdii,3104,Common grenadier,['salt'],[]
Nezumia brevibarbata,8513,Shortbeard grenadier,['salt'],[]
Nezumia brevirostris,58839,短吻奈氏鱈,['salt'],[]
Nezumia burragei,23196,Nanyôdara,['salt'],[]
Nezumia cliveri,58865,,['salt'],[]
Nezumia coheni,58867,Cohen's whiptail,['salt'],[]
Nezumia condylura,8515,Japanese pugnose grenadier,['salt'],[]
Nezumia convergens,8516,Granadero peruano,['salt'],[]
Nezumia cyrano,28220,Futakobu-nezumidara,['salt'],[]
Nezumia duodecim,8519,Twelve-rayed grenadier,['salt'],[]
Nezumia ectenes,58845,伸口奈氏鱈,['salt'],[]
Nezumia evides,58862,俊奈氏鱈,['salt'],[]
Nezumia holocentra,52362,全棘奈氏鱈,['salt'],[]
Nezumia infranudis,52382,裸吻奈氏鱈,['salt'],[]
Nezumia investigatoris,58848,吻鱗奈氏鱈,['salt'],[]
Nezumia kamoharai,23190,Sokodara,['salt'],[]
Nezumia kapala,57895,Kapala whiptail,['salt'],[]
Nezumia kensmithi,59941,Blunt-nosed grenadier,['salt'],[]
Nezumia latirostrata,8521,Broadsnout grenadier,['salt'],[]
Nezumia leucoura,57944,Whitetail whiptail,['salt'],[]
Nezumia liolepis,8522,Granadero liso,['salt'],[]
Nezumia longebarbata,16312,Bluntnose grenadier,['salt'],[]
Nezumia loricata,8523,Parrot grenadier,['salt'],[]
Nezumia merretti,57946,Merret's whiptail,['salt'],[]
Nezumia micronychodon,8524,Smalltooth grenadier,['salt'],[]
Nezumia milleri,8525,Miller's grenadier,['salt'],[]
Nezumia namatahi,46978,Namatahi whiptail,['salt'],[]
Nezumia obliquata,51656,斜鱗奈氏鱈,['salt'],[]
Nezumia orbitalis,8526,Granadero ojerón,['salt'],[]
Nezumia parini,13849,Granadero de Parin,['salt'],[]
Nezumia polylepis,47206,多鱗光尾鱈,['salt'],[]
Nezumia propinqua,8527,Aloha grenadier,['salt'],[]
Nezumia proxima,8528,Higo-sokodara,['salt'],[]
Nezumia pudens,8543,Atacama grenadier,['salt'],[]
Nezumia pulchella,8544,Thumb grenadier,['salt'],[]
Nezumia rara,69345,Kakure-hige,['salt'],[]
Nezumia sclerorhynchus,3105,Bluntsnout grenadier,['salt'],[]
Nezumia semiquincunciata,16777,針鱗奈氏鱈,['salt'],[]
Nezumia shinoharai,67410,Shinohara-hige,['salt'],[]
Nezumia soela,57947,Soela whiptail,['salt'],[]
Nezumia spinosa,23193,Goten-hige,['salt'],[]
Nezumia stelgidolepis,3106,California grenadier,['salt'],[]
Nezumia suilla,28219,Buta-nezumidara,['salt'],[]
Nezumia tinro,51657,微须奈氏鳕,['salt'],[]
Nezumia toi,58860,托氏奈氏鱈,['salt'],[]
Nezumia tomiyamai,24834,Tomiyama-hige,['salt'],[]
Nezumia umbracincta,27131,南非奈氏鱈,['salt'],[]
Nezumia ventralis,54414,黑鰭奈氏鱈,['salt'],[]
Nezumia wularnia,57949,Wularni whiptail,['salt'],[]
