ScientificName,SpecCode,CommonName,Environments,Subspecies
Echidna amblyodon,58577,Muréna celebeská,['salt'],[]
Echidna catenata,2609,Ahel-nürisuumureen,['salt'],[]
Echidna delicatula,23273,Arashi-utsubo,['salt'],[]
Echidna leucotaenia,6486,Huduveng,"['fresh', 'brackish', 'salt']",[]
Echidna nebulosa,5388,Abu Jineh,['salt'],[]
Echidna nocturna,8287,Freckled moray,['salt'],[]
Echidna peli,9031,Moreia-salpicada,['salt'],[]
Echidna polyzona,5389,Anguille raide raide,['salt'],[]
Echidna rhodochilus,11709,Muréna růžovopyská,"['fresh', 'brackish', 'salt']",[]
Echidna unicolor,6487,Kahvatu nürisuumureen,['salt'],[]
Echidna xanthospilos,27394,Kollasetäpiline nürisuumureen,['salt'],[]
