ScientificName,SpecCode,CommonName,Environments,Subspecies
Neoconger mucronatus,2604,Anguila fideo aquillada,['salt'],[]
Neoconger tuberculatus,24274,Austraalia nuudelangerjas,['salt'],[]
Neoconger vermiformis,59056,Anguila fideo macarrón,['salt'],[]
