ScientificName,SpecCode,CommonName,Environments,Subspecies
Herklotsichthys blackburni,1487,Blacburn's yellow fin herring,['salt'],[]
Herklotsichthys castelnaui,1488,Castelnau's herring,"['fresh', 'brackish', 'salt']",[]
Herklotsichthys collettei,1497,Collette´i heeringake,['salt'],[]
Herklotsichthys dispilonotus,1489,Blacksaddle herring,"['brackish', 'salt']",[]
Herklotsichthys gotoi,1490,Black-spot herring,"['fresh', 'brackish', 'salt']",[]
Herklotsichthys koningsbergeri,1491,Koningbergers sild,"['fresh', 'brackish', 'salt']",[]
Herklotsichthys lippa,1496,Australian spotted herring,['salt'],[]
Herklotsichthys lossei,1492,Golf-sild,['salt'],[]
Herklotsichthys ovalis,62953,Ma-iwashi,['salt'],[]
Herklotsichthys punctatus,1493,Aber,['salt'],[]
Herklotsichthys quadrimaculatus,1494,Ampiny,"['fresh', 'brackish', 'salt']",[]
Herklotsichthys spilura,1495,Dagaa,['salt'],[]
