ScientificName,SpecCode,CommonName,Environments,Subspecies
Priacanthus alalaua,9902,Alalaua,['salt'],[]
Priacanthus arenatus,1149,Achote,['salt'],[]
Priacanthus blochii,9903,Baga-baga,['salt'],[]
Priacanthus fitchi,9904,Deepsea bigeye,['salt'],[]
Priacanthus hamrur,5791,Amori ai,['salt'],[]
Priacanthus macracanthus,356,Baga-baga,['salt'],[]
Priacanthus meeki,7787,Aweoweo,['salt'],[]
Priacanthus nasca,9910,Mata uira,['salt'],[]
Priacanthus prolixus,9912,Elongate bulleye,['salt'],[]
Priacanthus sagittarius,9913,Arrow bulleye,['salt'],[]
Priacanthus tayenus,4651,Baga-baga,['salt'],[]
Priacanthus zaiserae,9914,Kibire-kintoki,['salt'],[]
