ScientificName,SpecCode,CommonName,Environments,Subspecies
Mustelus albipinnis,63798,Cazón hacat,['salt'],[]
Mustelus andamanensis,69482,Andaman smoothhound,['salt'],[]
Mustelus antarcticus,5943,Antarktisk glathaj,['salt'],[]
Mustelus asterias,5938,An scoirneach ballach,['salt'],[]
Mustelus californicus,2538,Californisk hundhaj,['salt'],[]
Mustelus canis,2539,Agbloloe,"['brackish', 'salt']",[]
Mustelus dorsalis,5940,Cazón blanco,['salt'],[]
Mustelus fasciatus,5944,Cação-estriado,['salt'],[]
Mustelus griseus,5931,Cá Nhám tro,['salt'],[]
Mustelus henlei,2540,Brown smooth hound,['salt'],[]
Mustelus higmani,5932,Cação,"['brackish', 'salt']",[]
Mustelus lenticulatus,5933,Brakwatertoonhaai,['salt'],[]
Mustelus lunulatus,2541,Cazón,['salt'],[]
Mustelus manazo,5941,Bái bān xī shā,['salt'],[]
Mustelus mento,5934,Emissole fine,['salt'],[]
Mustelus minicanis,50772,Dwergtoonhaai,['salt'],[]
Mustelus mosis,5942,Arabian smooth hound,['salt'],[]
Mustelus mustelus,4996,Adi köpekbalığı,['salt'],[]
Mustelus norrisi,2542,Ahasuim-kärphai,['salt'],[]
Mustelus palumbes,5935,Emissole palombe,['salt'],[]
Mustelus punctulatus,5936,Benekli köpekbalığı,['salt'],[]
Mustelus ravidus,63600,Australian grey smooth-hound,['salt'],[]
Mustelus schmitti,5937,Argentinsk hundhaj,['salt'],[]
Mustelus sinusmexicanus,50773,Cazón del Golfo,['salt'],[]
Mustelus stevensi,64108,Stevensi kärphai,['salt'],[]
Mustelus whitneyi,5939,Emissole piruche,['salt'],[]
Mustelus widodoi,63788,White-fin smooth-hound,['salt'],[]
