ScientificName,SpecCode,CommonName,Environments,Subspecies
Inegocia harrisii,10778,Dwarf flathead,['salt'],[]
Inegocia japonica,10335,Baji Jepun,['salt'],[]
Inegocia ochiaii,65425,Chǒm-ak-yang-t'ae,['salt'],[]
