ScientificName,SpecCode,CommonName,Environments,Subspecies
Platycephalus aurimaculatus,52457,Mongrel tiger flathead,"['brackish', 'salt']",[]
Platycephalus australis,70526,Australian bartail flathead,['salt'],[]
Platycephalus bassensis,4873,Bass flathead,"['brackish', 'salt']",[]
Platycephalus caeruleopunctatus,4874,Bluespotted flathead,"['brackish', 'salt']",[]
Platycephalus chauliodous,52982,Bigtooth flathead,['salt'],[]
Platycephalus conatus,14340,Deepwater flathead,['salt'],[]
Platycephalus cultellatus,52977,刀鯒,['salt'],[]
Platycephalus endrachtensis,10783,Båndhalet fladhovedulk,['salt'],[]
Platycephalus fuscus,49820,Black flathead,"['brackish', 'salt']",[]
Platycephalus grandispinis,14341,Flathead,['salt'],[]
Platycephalus indicus,950,௨ளுபதீ ,"['brackish', 'salt']",[]
Platycephalus laevigatus,52356,Black flathead,['salt'],[]
Platycephalus marmoratus,52355,Flathead,['salt'],[]
Platycephalus micracanthus,52981,小棘鯒,['salt'],[]
Platycephalus orbitalis,65207,Western-Australian flathead,['salt'],[]
Platycephalus richardsoni,4705,Deep sea flathead,['salt'],[]
Platycephalus speculator,3552,Bluespot flathead,"['brackish', 'salt']",[]
Platycephalus westraliae,66159,,['salt'],[]
