ScientificName,SpecCode,CommonName,Environments,Subspecies
Neosilurus ater,12094,Black catfish,['fresh'],[]
Neosilurus brevidorsalis,12095,Pähkinätandani,['fresh'],[]
Neosilurus coatesi,63636,,['fresh'],[]
Neosilurus equinus,25536,Gjellerup's tandan,['fresh'],[]
Neosilurus gjellerupi,25537,Coates' tandan,['fresh'],[]
Neosilurus gloveri,52050,Dalhousie catfish,['fresh'],[]
Neosilurus hyrtlii,22641,Common eel-tail catfish,['fresh'],[]
Neosilurus idenburgi,25540,Idenburg River tandan,['fresh'],[]
Neosilurus mollespiculum,52384,Softspine catfish,['fresh'],[]
Neosilurus novaeguineae,25548,Mahonkitandani,['fresh'],[]
Neosilurus pseudospinosus,52383,Falsespine catfish,['fresh'],[]
