ScientificName,SpecCode,CommonName,Environments,Subspecies
Doboatherina aetholepis,59891,Spatular-scale silverside,"['brackish', 'salt']",[]
Doboatherina balabacensis,69052,Balabac Island silverside,['salt'],[]
Doboatherina duodecimalis,1302,Athérine tropicale,"['brackish', 'salt']",[]
