ScientificName,SpecCode,CommonName,Environments,Subspecies
Craterocephalus amniculus,53602,Darling hardyhead,['fresh'],[]
Craterocephalus capreoli,15109,North-west hardyhead,"['brackish', 'salt']",[]
Craterocephalus centralis,53506,Finke hardyhead,['fresh'],[]
Craterocephalus cuneiceps,22658,Deep freshwater hardyhead,['fresh'],[]
Craterocephalus dalhousiensis,10463,Dalhousie hardyhead,['fresh'],[]
Craterocephalus eyresii,10464,Central Australian hardyhead,"['fresh', 'brackish']",[]
Craterocephalus fistularis,53603,管状硬头鱼,['fresh'],[]
Craterocephalus fluviatilis,25879,Mitchellian freshwater hardyhead,['fresh'],[]
Craterocephalus fulvus,53601,Tawny hardyhead,['fresh'],[]
Craterocephalus gloveri,10465,Glovers hardyhead,['fresh'],[]
Craterocephalus helenae,10466,Drysdale hardyhead,['fresh'],[]
Craterocephalus honoriae,15119,Estuarine hardyhead,"['brackish', 'salt']",[]
Craterocephalus kailolae,10467,Kailola-Hartköpfchen,['fresh'],[]
Craterocephalus lacustris,10469,Kutubu hardyhead,['fresh'],[]
Craterocephalus laisapi,62746,,['fresh'],[]
Craterocephalus lentiginosus,10474,Freckled hardyhead,['fresh'],[]
Craterocephalus marianae,10475,Magela hardyhead,['fresh'],[]
Craterocephalus marjoriae,22663,Marjorie's freshwater hardyhead,['fresh'],[]
Craterocephalus mugiloides,15238,Finneplettet stribefisk,"['brackish', 'salt']",[]
Craterocephalus munroi,15268,Munro's hardyhead,"['fresh', 'brackish']",[]
Craterocephalus nouhuysi,25665,Fly Hartköpfchen,['fresh'],[]
Craterocephalus pauciradiatus,52320,Few-ray hardyhead,['brackish'],[]
Craterocephalus pimatuae,10476,Pima hardyhead,['fresh'],[]
Craterocephalus randi,25669,Kubuna hardyhead,['fresh'],[]
Craterocephalus stercusmuscarum,22666,Flyspecked hardyhead,['fresh'],[]
Craterocephalus stramineus,22668,Blackmast,['fresh'],[]
