ScientificName,SpecCode,CommonName,Environments,Subspecies
Teramulus kieneri,1308,Athérine museau piquant,"['fresh', 'brackish', 'salt']",[]
Teramulus waterloti,9887,沃氏軟漢魚,['fresh'],[]
