ScientificName,SpecCode,CommonName,Environments,Subspecies
Yunnanilus altus,26992,Kõrge hiinatrull,['fresh'],[]
Yunnanilus analis,60459,Järve-hiinatrull,['fresh'],[]
Yunnanilus bailianensis,67538,Bailiani hiinatrull,['fresh'],[]
Yunnanilus bajiangensis,64017,Bajiangi hiinatrull,['fresh'],[]
Yunnanilus beipanjiangensis,58351,Beipani hiinatrull,['fresh'],[]
Yunnanilus brevis,24542,Laikkukyrmynuoliainen,['fresh'],[]
Yunnanilus caohaiensis,60472,Caohai hiinatrull,['fresh'],[]
Yunnanilus chui,52588,Fuxiani hiinatrull,['fresh'],[]
Yunnanilus cruciatus,26878,Mřenka annamská,['fresh'],[]
Yunnanilus discoloris,60452,Eritoon-hiinatrull,['fresh'],[]
Yunnanilus elakatis,60466,Värten-hiinatrull,['fresh'],[]
Yunnanilus forkicaudalis,60491,Käärsaba-hiinatrull,['fresh'],[]
Yunnanilus ganheensis,65643,Ganhe hiinatrull,['fresh'],[]
Yunnanilus jinxiensis,64925,Jingxi hiinatrull,['fresh'],[]
Yunnanilus longibarbatus,64012,Poisur-hiinatrull,['fresh'],[]
Yunnanilus longibulla,60460,Chenghai hiinatrull,['fresh'],[]
Yunnanilus longidorsalis,60959,Luopingi hiinatrull,['fresh'],[]
Yunnanilus macrogaster,26122,Mřenka luopingská,['fresh'],[]
Yunnanilus macrolepis,60960,Suursoom-hiinatrull,['fresh'],[]
Yunnanilus macrositanus,60490,Heilongtani hiinatrull,['fresh'],[]
Yunnanilus nanpanjiangensis,58352,Mřenka agangská,['fresh'],[]
Yunnanilus niger,26124,Mřenka černá,['fresh'],[]
Yunnanilus nigromaculatus,10389,Mřenka černoskvrnná,['fresh'],[]
Yunnanilus niulanensis,66512,Niulani hiinatrull,['fresh'],[]
Yunnanilus obtusirostris,60484,Mřenka tuporypá,['fresh'],[]
Yunnanilus pachycephalus,26995,Mřenka tlustohlavá,['fresh'],[]
Yunnanilus paludosus,26996,Lodu-hiinatrull,['fresh'],[]
Yunnanilus parvus,26997,Mřenka drobná,['fresh'],[]
Yunnanilus pleurotaenia,26998,Dianchi hiinatrull,['fresh'],[]
Yunnanilus pulcherrimus,64019,Nägus hiinatrull,['fresh'],[]
Yunnanilus sichuanensis,58353,Mřenka sečuánská,['fresh'],[]
Yunnanilus spanisbripes,65642,Zhanyi hiinatrull,['fresh'],[]
Yunnanilus tigerivinus,64699,Tiiger-hiinatrull,['fresh'],[]
Yunnanilus yangzonghaiensis,60475,Yangzongi hiinatrull,['fresh'],[]
