ScientificName,SpecCode,CommonName,Environments,Subspecies
Acroteriobatus andysabini,69490,Malagasy blue-spotted guitarfish,['salt'],[]
Acroteriobatus annulatus,5509,Banjo,"['brackish', 'salt']",[]
Acroteriobatus blochii,7968,Banjo,['salt'],[]
Acroteriobatus leucospilus,5510,Blue-spotted guitarfish,['salt'],[]
Acroteriobatus ocellatus,15661,Gespikkelde gitaarrog,['salt'],[]
Acroteriobatus omanensis,68219,Omn guitarfish,['salt'],[]
Acroteriobatus salalah,25240,Salalah guitarfish,['salt'],[]
Acroteriobatus stehmanni,69491,Socotra blue-spotted guitarfish,['salt'],[]
Acroteriobatus variegatus,57445,Snudestribet guitarfisk,['salt'],[]
Acroteriobatus zanzibarensis,57446,Sansibari logardrai,['salt'],[]
