ScientificName,SpecCode,CommonName,Environments,Subspecies
Anabarilius alburnops,52011,Dianchi hiinaviidikas,['fresh'],[]
Anabarilius andersoni,52007,Andersoni hiinaviidikas,['fresh'],[]
Anabarilius brevianalis,51996,Kulter krátkoploutvý,['fresh'],[]
Anabarilius duoyiheensis,62365,Duoyihe hiinaviidikas,['fresh'],[]
Anabarilius goldenlineus,65155,Kuldtriip-hiinaviidikas,['fresh'],[]
Anabarilius grahami,52006,Grahami hiinaviidikas,['fresh'],[]
Anabarilius liui,51999,Kulter Liuův,['fresh'],[]
Anabarilius longicaudatus,51998,Kulter dlouhoocasý,['fresh'],[]
Anabarilius macrolepis,52002,Kulter velkošupinný,['fresh'],[]
Anabarilius maculatus,52001,Kulter skvrnitý,['fresh'],[]
Anabarilius paucirastellus,61863,Hõredapiiline hiinaviidikas,['fresh'],[]
Anabarilius polylepis,9532,Kulter drobnošupinný,['fresh'],[]
Anabarilius qiluensis,52008,Kulter tonghajský,['fresh'],[]
Anabarilius qionghaiensis,52005,Kulter sečuánský,['fresh'],[]
Anabarilius songmingensis,52003,Kulter niulanský,['fresh'],[]
Anabarilius transmontanus,51997,Kunmingi hiinaviidikas,['fresh'],[]
Anabarilius xundianensis,52009,Kulter xundianský,['fresh'],[]
Anabarilius yangzonensis,52000,Kulter nanpanský,['fresh'],[]
