ScientificName,SpecCode,CommonName,Environments,Subspecies
Aphyocypris amnis,66266,Oja-nääpskarbik,['fresh'],[]
Aphyocypris arcus,55395,Hiina nirekarbik,['fresh'],[]
Aphyocypris chinensis,23617,Chinese bleak,['fresh'],[]
Aphyocypris dorsohorizontalis,61711,Lameselg-turbkarbik,['fresh'],[]
Aphyocypris kikuchii,17302,Dánio tajvanské,['fresh'],[]
Aphyocypris kyphus,61712,Vietnami nirekarbik,['fresh'],[]
Aphyocypris lini,12074,Chinesischer Lampionfisch,['fresh'],[]
Aphyocypris moltrechti,17303,Lodurasboora,['fresh'],[]
Aphyocypris normalis,54893,Cá Dẫm dẫt suỗi,"['fresh', 'brackish']",[]
Aphyocypris pulchrilineata,66854,Triibik-nääpskarbik,['fresh'],[]
