ScientificName,SpecCode,CommonName,Environments,Subspecies
Nipponocypris koreanus,62480,Korea idakarbik,['fresh'],[]
Nipponocypris sieboldii,61903,Numamutsu,['fresh'],[]
Nipponocypris temminckii,8076,Dark chub,['fresh'],[]
