ScientificName,SpecCode,CommonName,Environments,Subspecies
Urotrygon aspidura,13277,Panama tääkrai,['salt'],[]
Urotrygon caudispinosus,61154,Ogasaba-tääkrai,['salt'],[]
Urotrygon chilensis,8218,Blotched stingray,['salt'],[]
Urotrygon cimar,59473,Krobeline tääkrai,['salt'],[]
Urotrygon microphthalmum,27775,Kleinoogdoornrog,['salt'],[]
Urotrygon munda,13278,Keskameerika tääkrai,['salt'],[]
Urotrygon nana,13282,Dwarf stingray,['salt'],[]
Urotrygon peruanus,61155,Peruu tääkrai,['salt'],[]
Urotrygon reticulata,13283,Netdoornrog,['salt'],[]
Urotrygon rogersi,13285,Gestreepte ronde doornrog,['salt'],[]
Urotrygon serrula,50099,Raya,['salt'],[]
Urotrygon simulatrix,13288,Fake round ray,['salt'],[]
Urotrygon venezuelae,52714,Venetsueela tääkrai,['salt'],[]
