ScientificName,SpecCode,CommonName,Environments,Subspecies
Pungtungia herzi,22898,Herzi pungtungia,['fresh'],[]
Pungtungia hilgendorfi,61946,Hilgendorfi pungtungia,['fresh'],[]
Pungtungia shiraii,61926,Shirai pungtungia,['fresh'],[]
