ScientificName,SpecCode,CommonName,Environments,Subspecies
Romanogobio albipinnatus,25894,Beloperyi peskar,['fresh'],[]
Romanogobio amplexilabris,60136,Põimhuul-roomarünt,['fresh'],[]
Romanogobio antipai,62483,Alamdoonau roomarünt,['fresh'],[]
Romanogobio banaticus,62484,Banati roomarünt,['fresh'],[]
Romanogobio belingi,62485,Belingi roomarünt,['fresh'],[]
Romanogobio benacensis,46515,Gobione,['fresh'],[]
Romanogobio ciscaucasicus,47836,Hrouzek kavkazský,['fresh'],[]
Romanogobio elimeius,47885,Elimeia roomarünt,['fresh'],[]
Romanogobio johntreadwelli,60137,Hrouzek Johntreadwellův,['fresh'],[]
Romanogobio kesslerii,25911,Dnestrovskii dlinnousyi peskar,['fresh'],[]
Romanogobio macropterus,62481,Laiuim-roomarünt,['fresh'],[]
Romanogobio parvus,62034,Small Kuban gudgeon,['fresh'],[]
Romanogobio pentatrichus,51867,Five-rayed gudgeon,['fresh'],[]
Romanogobio persus,48160,Hrouzek kurský,['fresh'],[]
Romanogobio tanaiticus,62462,Don whitefin gudgeon,['fresh'],[]
Romanogobio tenuicorpus,47347,Amur white gudgeon,['fresh'],[]
Romanogobio uranoscopus,12073,Chetrar,['fresh'],[]
Romanogobio vladykovi,62482,Beloplavuti globoček,['fresh'],[]
