ScientificName,SpecCode,CommonName,Environments,Subspecies
Eptatretus aceroi,68361,,['salt'],[]
Eptatretus alastairi,65769,Alastairi imisuu,['salt'],[]
Eptatretus albiderma,69563,Huin-meok-jang-eo,['salt'],[]
Eptatretus ancon,58654,Anconi imisuu,['salt'],[]
Eptatretus astrolabium,65782,Paapua imisuu,['salt'],[]
Eptatretus atami,8717,Black hagfish,['salt'],[]
Eptatretus bischoffii,54060,Bischoffi imisuu,['salt'],[]
Eptatretus bobwisneri,60945,Bob Wisner's hagfish,['salt'],[]
Eptatretus burgeri,8712,Burgeri imisuu,['salt'],[]
Eptatretus caribbeaus,54061,Kariibi imisuu,['salt'],[]
Eptatretus carlhubbsi,48857,Giant hagfish,['salt'],[]
Eptatretus cheni,54062,Cheni imisuu,['salt'],[]
Eptatretus chinensis,54063,Hiina imisuu,['salt'],[]
Eptatretus cirrhatus,23878,Blind eel,['salt'],[]
Eptatretus cryptus,68253,Cryptic hagfish,['salt'],[]
Eptatretus deani,2511,Black hagfish,['salt'],[]
Eptatretus fernholmi,54064,Fernholmi imisuu,['salt'],[]
Eptatretus fritzi,54065,Bruja de Guadalupe,['salt'],[]
Eptatretus fudgei,70554,,['salt'],[]
Eptatretus goliath,63160,Goliath hagfish,['salt'],[]
Eptatretus gomoni,65770,Gomoni imisuu,['salt'],[]
Eptatretus goslinei,69499,Gosline's hagfish,['salt'],[]
Eptatretus grouseri,54368,Galapagose imisuu,['salt'],[]
Eptatretus hexatrema,8713,Cape sea-slang,['salt'],[]
Eptatretus indrambaryai,54066,Andamani imisuu,['salt'],[]
Eptatretus laurahubbsae,48869,Tšiili imisuu,['salt'],[]
Eptatretus longipinnis,23881,Hagfish,['salt'],[]
Eptatretus luzonicus,61662,Luzoni imisuu,['salt'],[]
Eptatretus mcconnaugheyi,54067,Bruja cabeza chica,['salt'],[]
Eptatretus mccoskeri,60944,McCoskeri imisuu,['salt'],[]
Eptatretus mendozai,54068,Mendoza imisuu,['salt'],[]
Eptatretus menezesi,59517,Menezesi imisuu,['salt'],[]
Eptatretus minor,54069,Väike imisuu,['salt'],[]
Eptatretus moki,61663,Moki imisuu,['salt'],[]
Eptatretus multidens,54070,Ohtrahambune imisuu,['salt'],[]
Eptatretus nanii,54072,Nani imisuu,['salt'],[]
Eptatretus nelsoni,54075,Nelsoni imisuu,['salt'],[]
Eptatretus octatrema,15728,Agkief-slymslang,['salt'],[]
Eptatretus okinoseanus,17195,Murasaki-nuta-unagi,['salt'],[]
Eptatretus poicilus,68254,Mottled hagfish,['salt'],[]
Eptatretus polytrema,8714,Anguila babosa,['salt'],[]
Eptatretus profundus,15729,Femgællet slimål,['salt'],[]
Eptatretus sheni,54076,Sheni imisuu,['salt'],[]
Eptatretus sinus,54077,Bruja de Cortés,['salt'],[]
Eptatretus springeri,8715,Golf-slimål,['salt'],[]
Eptatretus stoutii,2512,Bruja pintada,['salt'],[]
Eptatretus strahani,48873,Strahani imisuu,['salt'],[]
Eptatretus strickrotti,63624,Strickrotti imisuu,['salt'],[]
Eptatretus taiwanae,54078,Taiwani imisuu,['salt'],[]
Eptatretus walkeri,61664,Walkeri imisuu,['salt'],[]
Eptatretus wandoensis,69074,5-gilled white mid-dorsal line hagfish,['salt'],[]
Eptatretus wayuu,58651,Wayuu imisuu,['salt'],[]
Eptatretus wisneri,54079,Sliznatka čínská,['salt'],[]
Eptatretus yangi,54080,Lõunahiina imisuu,['salt'],[]
