ScientificName,SpecCode,CommonName,Environments,Subspecies
Myxine affinis,8716,Babosa,['salt'],[]
Myxine australis,6946,Limanahkiainen,['salt'],[]
Myxine capensis,10116,Cape hagfish,['salt'],[]
Myxine circifrons,8197,Lamprea babosa,['salt'],[]
Myxine debueni,54049,DeBueni pihklane,['salt'],[]
Myxine dorsum,54050,長背盲鰻,['salt'],[]
Myxine fernholmi,54051,Fernholmi pihklane,['salt'],[]
Myxine formosana,58604,Formoosa pihklane,['salt'],[]
Myxine garmani,17202,Jaapani pihklane,['salt'],[]
Myxine glutinosa,2513,Állur,['salt'],[]
Myxine greggi,69500,Gregg's hagfish,['salt'],[]
Myxine hubbsi,54053,Hubbsi pihklane,['salt'],[]
Myxine hubbsoides,54054,Mustjaspruun pihklane,['salt'],[]
Myxine ios,8824,Hvidhovedet slimål,['salt'],[]
Myxine jespersenae,62241,Jesperseni pihklane,['salt'],[]
Myxine knappi,54056,Knappi pihklane,['salt'],[]
Myxine kuoi,59807,Kuo pihklane,['salt'],[]
Myxine limosa,54790,Mudapihklane,['salt'],[]
Myxine martinii,69501,Martini's hagfish,['salt'],[]
Myxine mccoskeri,54057,McCoskeri pihklane,['salt'],[]
Myxine mcmillanae,49488,Caribbean hagfish,['salt'],[]
Myxine paucidens,53781,Vähehammas-pihklane,['salt'],[]
Myxine pequenoi,54058,Kääbuspihklane,['salt'],[]
Myxine phantasma,69502,Ghost hagfish,['salt'],[]
Myxine robinsorum,54059,Robinsi pihklane,['salt'],[]
Myxine sotoi,58628,Soto pihklane,['salt'],[]
