ScientificName,SpecCode,CommonName,Environments,Subspecies
Odonteleotris canina,59871,,"['brackish', 'salt']",[]
Odonteleotris macrodon,25055,Gangetic sleeper,"['fresh', 'brackish', 'salt']",[]
