ScientificName,SpecCode,CommonName,Environments,Subspecies
Petrocephalus ansorgii,5214,Ansorge`i kivipeakala,['fresh'],[]
Petrocephalus arnegardi,67424,Arnegardi kivipeakala,['fresh'],[]
Petrocephalus balayi,10985,Mustlaik-kivipeakala,['fresh'],[]
Petrocephalus bane,2398,Aben,['fresh'],[]
Petrocephalus binotatus,10993,Kakslaik-kivipeakala,['fresh'],[]
Petrocephalus boboto,67423,Boboto-kivipeakala,['fresh'],[]
Petrocephalus bovei,2399,Aben,['fresh'],[]
Petrocephalus catostoma,8380,Abobo,['fresh'],[]
Petrocephalus christyi,11007,Christy kivipeakala,['fresh'],[]
Petrocephalus congicus,11004,Kongo kivipeakala,['fresh'],[]
Petrocephalus cunganus,11008,Angola kivipeakala,['fresh'],[]
Petrocephalus degeni,66668,Degeni kivipeakala,['fresh'],[]
Petrocephalus frieli,67001,Frieli kivipeakala,['fresh'],[]
Petrocephalus gliroides,11009,Kunel-kivipeakala,['fresh'],[]
Petrocephalus grandoculis,11010,Rypoun obrooký,['fresh'],[]
Petrocephalus haullevillii,11005,Haulleville`i kivipeakala,['fresh'],[]
Petrocephalus hutereaui,11012,Hutereau`i kivipeakala,['fresh'],[]
Petrocephalus keatingii,11013,Keatinge`i kivipeakala,['fresh'],[]
Petrocephalus leo,68102,,['fresh'],[]
Petrocephalus levequei,5217,Guinea kivipeakala,['fresh'],[]
Petrocephalus longianalis,66669,Pikkuim-kivipeakala,['fresh'],[]
Petrocephalus longicapitis,66670,Zambezi kivipeakala,['fresh'],[]
Petrocephalus magnitrunci,66671,Munajas kivipeakala,['fresh'],[]
Petrocephalus magnoculis,66672,Laisilm-kivipeakala,['fresh'],[]
Petrocephalus mbossou,66168,Mbossou-kivipeakala,['fresh'],[]
Petrocephalus microphthalmus,11014,Ndembe,['fresh'],[]
Petrocephalus odzalaensis,66166,Odzala kivipeakala,['fresh'],[]
Petrocephalus okavangensis,66673,Okavango kivipeakala,['fresh'],[]
Petrocephalus pallidomaculatus,5215,Ähmlaik-kivipeakala,['fresh'],[]
Petrocephalus pellegrini,2400,Pellegrini kivipeakala,['fresh'],[]
Petrocephalus petersi,66675,Petersi kivipeakala,['fresh'],[]
Petrocephalus pulsivertens,66167,Pöördpulss-kivipeakala,['fresh'],[]
Petrocephalus sauvagii,5212,Rypoun sauvageův,['fresh'],[]
Petrocephalus schoutedeni,11017,Rypoun schoutedenův,['fresh'],[]
Petrocephalus similis,66179,Djeremi kivipeakala,['fresh'],[]
Petrocephalus simus,11018,Adoua,['fresh'],[]
Petrocephalus soudanensis,5213,Raitanuijakala,['fresh'],[]
Petrocephalus squalostoma,11019,Mweru kivipeakala,['fresh'],[]
Petrocephalus steindachneri,66676,Steindachneri kivipeakala,['fresh'],[]
Petrocephalus stuhlmanni,66677,Stuhlmanni kivipeakala,['fresh'],[]
Petrocephalus sullivani,61935,Sullivani kivipeakala,['fresh'],[]
Petrocephalus tanensis,11006,Kiawara,['fresh'],[]
Petrocephalus tenuicauda,5216,Rypoun útloocasý,['fresh'],[]
Petrocephalus valentini,66164,Valentini kivipeakala,['fresh'],[]
Petrocephalus wesselsi,58263,Churchill,['fresh'],[]
Petrocephalus zakoni,66163,Zakoni kivipeakala,['fresh'],[]
