ScientificName,SpecCode,CommonName,Environments,Subspecies
Vanderhorstia ambanoro,7241,Ambanoro goby,['salt'],[]
Vanderhorstia attenuata,63956,Tapertail shrimpgoby,['salt'],[]
Vanderhorstia auronotata,63959,Gold-marked shrimpgoby,['salt'],[]
Vanderhorstia auropunctata,25043,Kirakirahaze,['salt'],[]
Vanderhorstia bella,62648,,['salt'],[]
Vanderhorstia belloides,63960,Bella shrimpgoby,['salt'],[]
Vanderhorstia cyanolineata,68240,Aosujiyatsushi-haze,['salt'],[]
Vanderhorstia dawnarnallae,69251,Dawn's shrimpgoby,['salt'],[]
Vanderhorstia delagoae,8033,Babka teczowa,['salt'],[]
Vanderhorstia dorsomacula,63961,Dorsalspot shrimpgoby,['salt'],[]
Vanderhorstia flavilineata,58616,Yellow-lined shrimpgoby,['salt'],[]
Vanderhorstia fulvopelvis,68241,Himeyatsushi-haze,['salt'],[]
Vanderhorstia hiramatsui,64553,Kuroerikanoko-haze,['salt'],[]
Vanderhorstia kizakura,64554,Kizakura-haze,['salt'],[]
Vanderhorstia lepidobucca,67338,Scalycheek shrimpgoby,['salt'],[]
Vanderhorstia longimanus,61328,Longfin shrimpgoby,['salt'],[]
Vanderhorstia macropteryx,59508,Bigfin shrimpgoby,['salt'],[]
Vanderhorstia mertensi,23647,Kayabalığı,['salt'],[]
Vanderhorstia nannai,62099,Moon-spotted shrimp goby,['salt'],[]
Vanderhorstia nobilis,63880,Majestic shrimpgoby,['salt'],[]
Vanderhorstia opercularis,64555,,['salt'],[]
Vanderhorstia ornatissima,12784,Blue-barred shrimp-goby,['salt'],[]
Vanderhorstia papilio,63891,Butterfly shrimpgoby,['salt'],[]
Vanderhorstia phaeosticta,63938,Yellowfoot shrimpgoby,['salt'],[]
Vanderhorstia puncticeps,63321,Ho'obeni-otohime-haze,['salt'],[]
Vanderhorstia rapa,64556,Nanohanafubuki-haze,['salt'],[]
Vanderhorstia steelei,63755,,['salt'],[]
Vanderhorstia vandersteene,69164,Electric shrimpgoby,['salt'],[]
Vanderhorstia wayag,66884,Wayag shrimpgoby,['salt'],[]
