ScientificName,SpecCode,CommonName,Environments,Subspecies
Ponticola bathybius,47962,Deepwater goby,['brackish'],[]
Ponticola cephalargoides,57322,Бичок Пінчука,['salt'],[]
Ponticola constructor,48261,Blackbelly river goby,['fresh'],[]
Ponticola cyrius,54777,Gel-ye Mahi,"['fresh', 'brackish']",[]
Ponticola eurycephalus,48343,Kayabalığı,"['brackish', 'salt']",[]
Ponticola gorlap,49693,Caspian bighead goby,"['fresh', 'brackish', 'salt']",[]
Ponticola iranicus,67809,Gavmahi-e-Irani,['fresh'],[]
Ponticola kessleri,25977,Bighead goby,"['fresh', 'brackish']",[]
Ponticola platyrostris,25979,Bychok-guban,['brackish'],[]
Ponticola ratan,25980,Bychok-ratan,['brackish'],[]
Ponticola rhodioni,47965,Riverine goby,"['fresh', 'brackish']",[]
Ponticola rizensis,63858,Iyidere goby,['fresh'],[]
Ponticola syrman,25982,Bychok-sirman,"['brackish', 'salt']",[]
Ponticola turani,63859,Aksu goby,['fresh'],[]
