ScientificName,SpecCode,CommonName,Environments,Subspecies
Barbulifer antennatus,12446,Barbulifer,['salt'],[]
Barbulifer ceuthoecus,3834,Bearded goby,['salt'],[]
Barbulifer enigmaticus,64867,Amborê barbichudo,['salt'],[]
Barbulifer mexicanus,46810,Gobio,['salt'],[]
Barbulifer pantherinus,46819,Gobio,['salt'],[]
